更新时间,#genre#
CCTV-5,http://220.249.114.102:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV-5,http://58.19.38.162:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV-5,http://183.94.146.109:2222/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV-5,http://61.136.172.236:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV-5+,http://111.8.224.6:9999/tsfile/live/1052_1.m3u8$订阅源
CCTV-5+,http://123.129.70.178:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-5+,http://221.0.78.198:1681/hls/10217/index.m3u8$订阅源
CCTV-5+,http://223.166.234.114:7777/tsfile/live/0016_1.m3u8$订阅源
CCTV-5+,http://8.138.7.223/tv/mgitv.php?id=27$订阅源
CCTV-5+,http://114.243.102.150:8888/rtp/239.3.1.130:8004$组播源
CCTV-5+,http://www.furymax.top:85/rtp/239.254.96.234:9484$组播源
CCTV-5+,http://114.252.235.176:8000/rtp/239.3.1.130:8004$组播源
CCTV-5+,http://60.10.106.114:555/rtp/239.253.92.82:8013$组播源
CCTV-5+,http://60.164.128.167:8029/rtp/239.255.30.184:8231$组播源
CCTV-5+,http://60.255.240.247:8090/live/CCTV-5plusH265_4000.m3u8$订阅源-1920x1080
CCTV-5+,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000316$订阅源-1920x1080
CCTV-5+,http://60.255.240.247:8090/live/CCTV-5plusH265.m3u8$订阅源-1920x1080
CCTV-5+,http://60.164.128.167:8029/rtp/239.255.30.184:8231$组播源
CCTV-5+,http://60.7.56.33:4000/rtp/239.253.92.82:8013$组播源
CCTV-5+,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000316$订阅源-1920x1080
CCTV-5+,http://117.27.190.42:9998/tsfile/live/23248_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-5+,http://222.134.245.16:9901/tsfile/live/0016_1.m3u8$订阅源
CCTV-5+,http://119.36.148.115:59901/tsfile/live/1003_1.m3u8$订阅源
CCTV-5+,http://123.113.237.160:8888/udp/239.3.1.130:8004$订阅源
CCTV-5+,http://111.196.129.152:20000/rtp/239.3.1.130:8004$组播源
CCTV-5+,http://114.254.27.162:18888/rtp/239.3.1.130:8004$组播源
CCTV-5+,http://114.243.102.173:8888/rtp/239.3.1.130:8004$组播源
CCTV-5+,http://60.2.190.206:4000/rtp/239.253.92.82:8013$组播源
CCTV-5+,http://115.171.216.209:4000/rtp/225.1.8.20:8004$组播源
CCTV-5+,http://58.19.38.162:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV-5+,http://59.173.243.210:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV-5+,http://59.173.183.242:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV-5+,http://220.249.114.102:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV-5+,http://61.136.172.236:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CCTV-6,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000361$订阅源-1920x1080
CCTV-6,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000374$订阅源-1920x1080
CCTV-6,http://60.255.240.247:8090/live/CCTV-6H265.m3u8$订阅源-1920x1080
CCTV-6,http://114.254.83.83:2222/rtp/239.3.1.174:8001$组播源
CCTV-6,http://114.252.235.176:8000/rtp/239.3.1.174:8001$组播源
CCTV-7,http://116.128.242.83:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-7,http://124.128.73.58:9901/tsfile/live/0007_1.m3u8?key=txiptv$订阅源
CCTV-7,http://124.114.57.94:9901/tsfile/live/0007_1.m3u8$订阅源
CCTV-7,http://114.252.238.87:8000/rtp/239.3.1.61:8104$组播源
CCTV-7,http://114.243.102.173:8888/rtp/239.3.1.61:8104$组播源
CCTV-8,http://60.255.240.247:8090/live/CCTV-8H265_4000.m3u8$订阅源-1920x1080
CCTV-8,http://60.255.240.247:8090/live/CCTV-8H265.m3u8$订阅源-1920x1080
CCTV-8,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000362$订阅源-1920x1080
CCTV-8,http://115.202.117.202:9999/rtp/233.50.201.199:5140$组播源
CCTV-8,http://114.243.98.12:8888/rtp/239.3.1.175:8001$组播源
CCTV-9,http://60.255.240.247:8090/live/CCTV-9H265.m3u8$订阅源-1920x1080
CCTV-9,http://60.255.240.247:8090/live/CCTV-9H265_4000.m3u8$订阅源-1920x1080
CCTV-9,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000319$订阅源-1920x1080
CCTV-9,http://115.202.117.202:9999/rtp/233.50.201.121:5140$组播源
CCTV-9,http://123.117.174.237:30000/rtp/239.3.1.62:8112$组播源
CCTV-10,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000321$订阅源-1920x1080
CCTV-10,http://60.255.240.247:8090/live/CCTV-10H265_4000.m3u8$订阅源-1920x1080
CCTV-10,http://60.255.240.247:8090/live/CCTV-10H265.m3u8$订阅源-1920x1080
CCTV-10,http://221.219.79.161:4000/rtp/239.3.1.63:8116$组播源
CCTV-10,http://123.113.187.204:8000/rtp/239.3.1.63:8116$组播源
CCTV-11,http://60.255.240.247:8090/live/CCTV-11-H265_4000.m3u8$订阅源-1920x1080
CCTV-11,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000344$订阅源-1920x1080
CCTV-11,http://116.128.242.83:9901/tsfile/live/0012_1.m3u8$订阅源
CCTV-11,http://114.252.238.87:8000/rtp/239.3.1.152:8120$组播源
CCTV-11,http://60.7.56.33:4000/rtp/239.253.93.153:6321$组播源
CCTV-12,http://101.66.199.38:9901/tsfile/live/0012_1.m3u8$订阅源
CCTV-12,http://222.84.193.118:8181/tsfile/live/0012_1.m3u8$订阅源
CCTV-12,http://222.142.65.165:9901/tsfile/live/0012_1.m3u8$订阅源
CCTV-12,http://60.164.128.167:8029/rtp/239.255.30.182:8231$组播源
CCTV-12,http://60.2.190.206:4000/rtp/239.253.92.197:6062$组播源
CCTV-13,http://60.255.240.247:8090/live/CCTV-xw.m3u8$订阅源-1920x1080
CCTV-13,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000345$订阅源-1920x1080
CCTV-13,http://60.255.240.247:8090/live/CCTV-xw_4000.m3u8$订阅源-1920x1080
CCTV-13,http://115.60.241.249:2000/rtp/225.1.4.113:1293$组播源
CCTV-13,http://114.252.235.176:8000/rtp/239.3.1.124:8128$组播源
CCTV-14,http://113.57.20.158:9901/tsfile/live/1033_1.m3u8$订阅源
CCTV-14,http://119.163.199.98:9901/tsfile/live/0014_1.m3u8$订阅源
CCTV-14,http://106.118.70.191:9901/tsfile/live/0014_1.m3u8$订阅源
CCTV-14,http://115.171.216.225:4000/rtp/225.1.8.14:8132$组播源
CCTV-14,http://221.219.79.161:4000/rtp/239.3.1.65:8132$组播源
CCTV-15,http://60.255.240.247:8090/live/CCTV-15-yyH265_4000.m3u8$订阅源-1920x1080
CCTV-15,http://60.255.240.247:8090/live/CCTV-15-yyH265.m3u8$订阅源-1920x1080
CCTV-15,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000346$订阅源-1920x1080
CCTV-15,http://114.254.27.162:18888/rtp/239.3.1.153:8136$组播源
CCTV-15,http://115.171.216.225:4000/rtp/225.1.8.74:8136$组播源
CCTV-16,http://60.255.240.247:8090/live/CCTV-16_4000.m3u8$订阅源-1920x1080
CCTV-16,http://60.255.240.247:8090/live/CCTV-16.m3u8$订阅源-1920x1080
CCTV-16,http://118.77.10.13:9901/tsfile/live/1000_1.m3u8$订阅源
CCTV-16,http://114.254.27.162:18888/rtp/239.3.1.184:8001$组播源
CCTV-16,http://60.164.128.167:8029/rtp/239.255.30.88:8231$组播源
CCTV-17,http://116.1.184.117:8181/tsfile/live/0019_1.m3u8$订阅源
CCTV-17,http://118.122.189.74:9901/tsfile/live/0019_1.m3u8$订阅源
CCTV-17,http://182.92.109.190:1668/72/72.php?id=cctv17$订阅源
CCTV-17,http://114.254.83.83:2222/rtp/239.3.1.151:8144$组播源
CCTV-17,http://114.243.110.0:4000/rtp/239.3.1.151:8144$组播源
CETV4,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001$订阅源

💰央视付费频道,#genre#
央视台球,http://124.230.56.27:55555/udp/239.76.254.58:9000$订阅源
央视台球,http://222.169.41.47:9901/tsfile/live/1012_1.m3u8$订阅源
风云足球,http://222.169.41.47:9901/tsfile/live/1011_1.m3u8$订阅源
风云足球,http://112.234.23.155:9901/tsfile/live/1031_1.m3u8$订阅源
风云足球,http://58.19.38.162:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
世界地理,http://60.7.56.33:4000/udp/239.253.92.113:8066$订阅源
世界地理,http://60.2.190.206:4000/udp/239.253.92.113:8066$订阅源
世界地理,http://60.2.190.206:4000/udp/239.253.92.131:6113$订阅源

📡卫视频道,#genre#
广东卫视,http://60.255.240.247:8090/live/gdwsH265_4000.m3u8$订阅源-1920x1080
广东卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000307$订阅源-1920x1080
广东卫视,http://wouu.net:9977/udp/239.93.0.181:5140$订阅源
广东卫视,http://www.furymax.top:85/rtp/239.254.96.140:8914$组播源
广东卫视,http://60.2.190.206:4000/rtp/239.253.92.206:8108$组播源
浙江卫视,http://60.255.240.247:8090/live/zjwsH265_4000.m3u8$订阅源-1920x1080
浙江卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000305$订阅源-1920x1080
浙江卫视,http://124.227.113.115:9901/tsfile/live/0124_1.m3u8$订阅源
浙江卫视,http://120.6.209.42:8866/rtp/239.253.92.90:8020$组播源
浙江卫视,http://114.243.110.0:4000/rtp/239.3.1.137:8036$组播源
湖南卫视,http://60.255.240.247:8090/live/hnwsH265_4000.m3u8$订阅源-1920x1080
湖南卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000324$订阅源-1920x1080
湖南卫视,http://223.166.234.114:7777/tsfile/live/0128_1.m3u8$订阅源
湖南卫视,http://123.113.237.160:8888/rtp/239.3.1.132:8012$组播源
湖南卫视,http://114.254.27.162:18888/rtp/239.3.1.132:8012$组播源
北京卫视,http://60.255.240.247:8090/live/bjwsH265_4000.m3u8$订阅源-1920x1080
北京卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000302$订阅源-1920x1080
北京卫视,http://112.234.23.155:9901/tsfile/live/0122_1.m3u8$订阅源
北京卫视,http://114.243.110.0:4000/rtp/239.3.1.241:8000$组播源
北京卫视,http://114.254.27.162:18888/rtp/239.3.1.241:8000$组播源
湖北卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000325$订阅源-1920x1080
湖北卫视,http://60.255.240.247:8090/live/hbwsH265_4000.m3u8$订阅源-1920x1080
湖北卫视,http://223.166.234.215:7777/tsfile/live/0132_1.m3u8$订阅源
湖北卫视,http://123.113.187.204:8000/rtp/239.3.1.138:8044$组播源
湖北卫视,http://111.196.191.248:5555/rtp/239.3.1.138:8044$组播源
黑龙江卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000306$订阅源-1920x1080
黑龙江卫视,http://60.255.240.247:8090/live/hljwsH265_4000.m3u8$订阅源-1920x1080
黑龙江卫视,http://59.173.183.242:9901/tsfile/live/0143_1.m3u8$订阅源
黑龙江卫视,http://114.252.238.87:8000/rtp/239.3.1.133:8016$组播源
黑龙江卫视,http://221.222.162.206:8888/rtp/239.3.1.133:8016$组播源
安徽卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000328$订阅源-1920x1080
安徽卫视,http://60.255.240.247:8090/live/ahwsH265_4000.m3u8$订阅源-1920x1080
安徽卫视,http://218.89.240.144:59901/tsfile/live/0130_1.m3u8$订阅源
安徽卫视,http://60.164.128.167:8029/rtp/239.255.30.84:8231$组播源
安徽卫视,http://111.199.234.10:18888/rtp/239.3.1.211:8064$组播源
重庆卫视,http://42.48.50.232:9002/tsfile/live/0142_1.m3u8$订阅源
重庆卫视,http://101.65.32.9:9901/tsfile/live/0122_1.m3u8$订阅源
重庆卫视,http://221.233.192.152:1111/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
重庆卫视,http://221.219.79.161:4000/rtp/239.3.1.122:8160$组播源
重庆卫视,http://123.113.237.160:8888/rtp/239.3.1.122:8160$组播源
东方卫视,http://60.255.240.247:8090/live/dfwsH265_4000.m3u8$订阅源-1920x1080
东方卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000309$订阅源-1920x1080
东方卫视,http://119.62.80.192:9901/tsfile/live/0130_1.m3u8$订阅源
东方卫视,http://123.113.237.160:8888/rtp/239.3.1.136:8032$组播源
东方卫视,http://221.219.79.161:4000/rtp/239.3.1.136:8032$组播源
东南卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000310$订阅源-1920x1080
东南卫视,http://60.255.240.247:8090/live/dnwsfjwsH265_4000.m3u8$订阅源-1920x1080
东南卫视,http://113.57.109.48:1111/tsfile/live/1034_1.m3u8$订阅源
东南卫视,http://123.117.174.237:30000/rtp/239.3.1.156:8148$组播源
东南卫视,http://114.252.238.87:8000/rtp/239.3.1.156:8148$组播源
甘肃卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000349$订阅源-1920x1080
甘肃卫视,http://wouu.net:9977/udp/239.93.0.81:5140$订阅源
甘肃卫视,http://119.62.45.123:9901/tsfile/live/0141_1.m3u8$订阅源
甘肃卫视,http://221.222.162.206:8888/rtp/239.3.1.49:8188$组播源
甘肃卫视,http://123.117.174.237:30000/rtp/239.3.1.49:8188$组播源
广西卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000368$订阅源-1920x1080
广西卫视,http://119.36.148.115:59901/tsfile/live/0113_1.m3u8$订阅源
广西卫视,http://111.14.181.15:9901/tsfile/live/0113_1.m3u8$订阅源
广西卫视,http://221.222.162.206:8888/rtp/239.3.1.39:8300$组播源
广西卫视,http://114.243.102.150:8888/rtp/239.3.1.39:8300$组播源
贵州卫视,http://60.255.240.247:8090/live/gzwsH265_4000.m3u8$订阅源-1920x1080
贵州卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000329$订阅源-1920x1080
贵州卫视,http://101.65.33.233:9901/tsfile/live/0142_1.m3u8$订阅源
贵州卫视,http://114.243.102.173:8888/rtp/239.3.1.149:8076$组播源
贵州卫视,http://221.219.79.161:4000/rtp/239.3.1.149:8076$组播源
海南卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000347$订阅源-1920x1080
海南卫视,http://220.164.192.48:50085/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
海南卫视,http://14.212.185.141:9901/tsfile/live/1008_1.m3u8$订阅源
海南卫视,http://123.113.187.204:8000/rtp/239.3.1.45:8304$组播源
海南卫视,http://222.129.139.229:8888/rtp/239.3.1.45:8304$组播源
河北卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000330$订阅源-1920x1080
河北卫视,http://223.166.234.149:7777/tsfile/live/0117_1.m3u8$订阅源
河北卫视,http://116.1.184.117:8181/tsfile/live/0117_1.m3u8$订阅源
河北卫视,http://221.222.162.206:8888/rtp/239.3.1.148:8072$组播源
河北卫视,http://123.113.187.204:8000/rtp/239.3.1.148:8072$组播源
河南卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000358$订阅源-1920x1080
河南卫视,http://60.255.240.247:8090/live/hnws35_4000.m3u8$订阅源-1920x1080
河南卫视,http://202.100.46.58:9901/tsfile/live/1032_1.m3u8$订阅源
河南卫视,http://www.furymax.top:85/rtp/239.69.1.168:10644$组播源
河南卫视,http://222.129.139.229:8888/rtp/239.3.1.27:8128$组播源
吉林卫视,http://60.255.240.247:8090/live/jlwsH265_4000.m3u8$订阅源-1920x1080
吉林卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000363$订阅源-1920x1080
吉林卫视,http://114.252.235.176:8000/udp/239.3.1.240:8172$订阅源
吉林卫视,http://114.243.98.12:8888/rtp/239.3.1.240:8172$组播源
吉林卫视,http://114.243.102.150:8888/rtp/239.3.1.240:8172$组播源
江苏卫视,http://z.b.bkpcp.top/m.php?id=jsws$订阅源
江苏卫视,http://59.173.243.210:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://14.204.46.201:9901/tsfile/live/0127_1.m3u8$订阅源
江苏卫视,http://www.furymax.top:85/rtp/239.69.1.174:10680$组播源
江苏卫视,http://114.243.110.0:4000/rtp/239.3.1.135:8028$组播源
江西卫视,http://60.255.240.247:8090/live/jxwsH265_4000.m3u8$订阅源-1920x1080
江西卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000335$订阅源-1920x1080
江西卫视,http://171.117.19.35:9901/tsfile/live/0138_1.m3u8$订阅源
江西卫视,http://111.196.129.152:20000/rtp/239.3.1.123:8164$组播源
江西卫视,http://114.243.98.12:8888/rtp/239.3.1.123:8164$组播源
辽宁卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000326$订阅源-1920x1080
辽宁卫视,http://115.48.63.241:9901/tsfile/live/0121_1.m3u8$订阅源
辽宁卫视,http://118.122.189.74:9901/tsfile/live/0121_1.m3u8$订阅源
辽宁卫视,http://114.243.102.150:8888/rtp/239.3.1.210:8056$组播源
辽宁卫视,http://115.171.216.209:4000/rtp/225.1.8.137:8116$组播源
内蒙古卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000040$订阅源-1920x1080
内蒙古卫视,http://116.1.184.18:8181/tsfile/live/0109_1.m3u8$订阅源
内蒙古卫视,http://113.15.185.171:8181/tsfile/live/0109_1.m3u8$订阅源
内蒙古卫视,http://114.252.238.87:8000/rtp/239.3.1.43:8176$组播源
内蒙古卫视,http://114.243.110.0:4000/rtp/239.3.1.43:8176$组播源
宁夏卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000043$订阅源-1920x1080
宁夏卫视,http://61.138.128.226:19901/tsfile/live/0112_1.m3u8$订阅源
宁夏卫视,http://124.128.73.58:9901/tsfile/live/0112_1.m3u8$订阅源
宁夏卫视,http://114.243.102.173:8888/rtp/239.3.1.46:8124$组播源
宁夏卫视,http://222.129.139.229:8888/rtp/239.3.1.46:8124$组播源
青海卫视,http://223.166.234.19:7777/tsfile/live/0140_1.m3u8$订阅源
青海卫视,http://119.163.199.98:9901/tsfile/live/0140_1.m3u8$订阅源
青海卫视,http://123.182.214.109:9901/tsfile/live/0140_1.m3u8$订阅源
青海卫视,http://123.117.174.237:30000/rtp/239.3.1.44:8184$组播源
青海卫视,http://114.243.102.173:8888/rtp/239.3.1.44:8184$组播源
山东卫视,http://60.255.240.247:8090/live/sdwsH265_4000.m3u8$订阅源-1920x1080
山东卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000301$订阅源-1920x1080
山东卫视,http://124.227.113.117:9901/tsfile/live/0131_1.m3u8$订阅源
山东卫视,http://111.196.129.152:20000/rtp/239.3.1.209:8052$组播源
山东卫视,http://114.243.98.12:8888/rtp/239.3.1.209:8052$组播源
山西卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000032$订阅源-1920x1080
山西卫视,http://123.138.22.30:9901/tsfile/live/0118_1.m3u8$订阅源
山西卫视,http://nas.hssvm.com:8888/udp/225.1.1.50:5002$订阅源
山西卫视,http://123.117.174.237:30000/rtp/239.3.1.42:8172$组播源
山西卫视,http://123.113.237.160:8888/rtp/239.3.1.42:8172$组播源
陕西卫视,http://115.48.60.250:9901/tsfile/live/0136_1.m3u8$订阅源
陕西卫视,http://116.1.184.115:8181/tsfile/live/0136_1.m3u8$订阅源
陕西卫视,http://124.114.57.94:9901/tsfile/live/0136_1.m3u8$订阅源
陕西卫视,http://114.243.102.173:8888/rtp/239.3.1.41:8140$组播源
陕西卫视,http://222.129.139.229:8888/rtp/239.3.1.41:8140$组播源
四川卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000348$订阅源-1920x1080
四川卫视,http://60.255.240.247:8090/live/scwsH265_4000.m3u8$订阅源-1920x1080
四川卫视,http://58.57.40.22:9901/tsfile/live/1046_1.m3u8$订阅源
四川卫视,http://123.117.237.15:8680/rtp/239.3.1.29:8288$组播源
四川卫视,http://60.2.190.206:4000/rtp/239.253.92.16:6043$组播源
深圳卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000308$订阅源-1920x1080
深圳卫视,http://60.255.240.247:8090/live/szwsH265_4000.m3u8$订阅源-1920x1080
深圳卫视,http://123.113.237.160:8888/udp/239.3.1.134:8020$订阅源
深圳卫视,http://114.252.238.87:8000/rtp/239.3.1.134:8020$组播源
深圳卫视,http://115.60.241.249:2000/rtp/225.1.4.90:1119$组播源
三沙卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000078$订阅源-1920x1080
三沙卫视,http://171.104.198.151:8181/tsfile/live/1029_1.m3u8$订阅源
三沙卫视,http://223.166.234.19:7777/tsfile/live/1056_1.m3u8$订阅源
三沙卫视,http://222.129.139.229:8888/rtp/239.3.1.155:4120$组播源
三沙卫视,http://114.243.98.12:8888/rtp/239.3.1.155:4120$组播源
天津卫视,http://113.15.185.171:8181/tsfile/live/0135_1.m3u8$订阅源
天津卫视,http://58.57.40.22:9901/tsfile/live/1034_1.m3u8$订阅源
天津卫视,http://124.116.183.146:9901/tsfile/live/0135_1.m3u8$订阅源
天津卫视,http://221.219.79.161:4000/rtp/239.3.1.141:1234$组播源
天津卫视,http://111.199.234.10:18888/rtp/239.3.1.141:1234$组播源
西藏卫视,http://123.138.22.30:9901/tsfile/live/0111_1.m3u8$订阅源
西藏卫视,http://119.36.148.115:59901/tsfile/live/0111_1.m3u8$订阅源
西藏卫视,http://219.159.194.4:8181/tsfile/live/0111_1.m3u8$订阅源
西藏卫视,http://123.117.237.15:8680/rtp/239.3.1.47:8164$组播源
西藏卫视,http://114.243.110.0:4000/rtp/239.3.1.47:8164$组播源
新疆卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000044$订阅源-1920x1080
新疆卫视,http://221.2.148.205:8154/tsfile/live/0110_1.m3u8$订阅源
新疆卫视,http://112.234.23.155:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
云南卫视,http://fmbox.cc/公众号玉玉软件库/iptv6.php?id=00000367$订阅源-1920x1080
云南卫视,http://222.241.154.37:9901/tsfile/live/23043_1.m3u8$订阅源
云南卫视,http://113.15.186.54:8181/tsfile/live/0119_1.m3u8$订阅源
云南卫视,http://111.199.234.10:18888/rtp/239.3.1.26:8108$组播源
云南卫视,http://114.254.27.162:18888/rtp/239.3.1.26:8108$组播源

☘️广东频道,#genre#
广东珠江,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=zhujiang$订阅源
广东珠江,http://121.33.239.242:9901/tsfile/live/1007_1.m3u8$订阅源
广东珠江,http://14.145.224.50:8888/udp/239.77.0.1:5146$订阅源
